_id,_labels,_start,_end,_type,score
,,3147,1049,ALLOWED_TO_DELEGATE,
,,3151,4719,ALLOWED_TO_DELEGATE,
,,3153,1080,ALLOWED_TO_DELEGATE,
,,3163,4449,ALLOWED_TO_DELEGATE,
,,3171,3326,ALLOWED_TO_DELEGATE,
,,3176,3499,ALLOWED_TO_DELEGATE,
,,3189,10,ALLOWED_TO_DELEGATE,
,,3204,4160,ALLOWED_TO_DELEGATE,
,,3206,4080,ALLOWED_TO_DELEGATE,
,,3211,804,ALLOWED_TO_DELEGATE,
,,3227,3835,ALLOWED_TO_DELEGATE,
,,3228,2821,ALLOWED_TO_DELEGATE,
,,3243,4060,ALLOWED_TO_DELEGATE,
,,3244,1025,ALLOWED_TO_DELEGATE,
,,3246,603,ALLOWED_TO_DELEGATE,
,,3251,4688,ALLOWED_TO_DELEGATE,
,,3253,2451,ALLOWED_TO_DELEGATE,
,,3269,851,ALLOWED_TO_DELEGATE,
,,3306,1292,ALLOWED_TO_DELEGATE,
,,3313,2302,ALLOWED_TO_DELEGATE,
,,3314,2329,ALLOWED_TO_DELEGATE,
,,3341,557,ALLOWED_TO_DELEGATE,
,,3349,2237,ALLOWED_TO_DELEGATE,
,,3350,2405,ALLOWED_TO_DELEGATE,
,,3354,1383,ALLOWED_TO_DELEGATE,
,,3377,4133,ALLOWED_TO_DELEGATE,
,,3386,4417,ALLOWED_TO_DELEGATE,
,,3395,4495,ALLOWED_TO_DELEGATE,
,,3400,2806,ALLOWED_TO_DELEGATE,
,,3404,2424,ALLOWED_TO_DELEGATE,
,,3415,1101,ALLOWED_TO_DELEGATE,
,,3428,353,ALLOWED_TO_DELEGATE,
,,3436,252,ALLOWED_TO_DELEGATE,
,,3443,4525,ALLOWED_TO_DELEGATE,
,,3462,2130,ALLOWED_TO_DELEGATE,
,,3499,2435,ALLOWED_TO_DELEGATE,
,,3507,1884,ALLOWED_TO_DELEGATE,
,,3511,2151,ALLOWED_TO_DELEGATE,
,,3513,3290,ALLOWED_TO_DELEGATE,
,,3515,2068,ALLOWED_TO_DELEGATE,
,,3523,1031,ALLOWED_TO_DELEGATE,
,,3526,4210,ALLOWED_TO_DELEGATE,
,,3536,857,ALLOWED_TO_DELEGATE,
,,3542,1710,ALLOWED_TO_DELEGATE,
,,3555,1337,ALLOWED_TO_DELEGATE,
,,3564,906,ALLOWED_TO_DELEGATE,
,,3586,1215,ALLOWED_TO_DELEGATE,
,,3592,473,ALLOWED_TO_DELEGATE,
,,3595,610,ALLOWED_TO_DELEGATE,
,,3604,2912,ALLOWED_TO_DELEGATE,
,,3627,2809,ALLOWED_TO_DELEGATE,
,,3633,1025,ALLOWED_TO_DELEGATE,
,,3641,1220,ALLOWED_TO_DELEGATE,
,,3645,2700,ALLOWED_TO_DELEGATE,
,,3664,3295,ALLOWED_TO_DELEGATE,
,,3666,1298,ALLOWED_TO_DELEGATE,
,,3674,3699,ALLOWED_TO_DELEGATE,
,,3683,654,ALLOWED_TO_DELEGATE,
,,3689,921,ALLOWED_TO_DELEGATE,
,,3692,2755,ALLOWED_TO_DELEGATE,
,,3699,150,ALLOWED_TO_DELEGATE,
,,3700,1938,ALLOWED_TO_DELEGATE,
,,3704,4030,ALLOWED_TO_DELEGATE,
,,3710,3448,ALLOWED_TO_DELEGATE,
,,3711,4036,ALLOWED_TO_DELEGATE,
,,3720,3876,ALLOWED_TO_DELEGATE,
,,3721,3934,ALLOWED_TO_DELEGATE,
,,3732,382,ALLOWED_TO_DELEGATE,
,,3753,4417,ALLOWED_TO_DELEGATE,
,,3758,4364,ALLOWED_TO_DELEGATE,
,,3762,1519,ALLOWED_TO_DELEGATE,
,,3781,1443,ALLOWED_TO_DELEGATE,
,,3781,2386,ALLOWED_TO_DELEGATE,
,,3798,632,ALLOWED_TO_DELEGATE,
,,3802,1619,ALLOWED_TO_DELEGATE,
,,3807,3179,ALLOWED_TO_DELEGATE,
,,3818,923,ALLOWED_TO_DELEGATE,
,,3820,2131,ALLOWED_TO_DELEGATE,
,,3840,1429,ALLOWED_TO_DELEGATE,
,,3842,3716,ALLOWED_TO_DELEGATE,
,,3862,1095,ALLOWED_TO_DELEGATE,
,,3867,2373,ALLOWED_TO_DELEGATE,
,,3868,1747,ALLOWED_TO_DELEGATE,
,,3881,4392,ALLOWED_TO_DELEGATE,
,,3891,461,ALLOWED_TO_DELEGATE,
,,3895,3373,ALLOWED_TO_DELEGATE,
,,3900,1721,ALLOWED_TO_DELEGATE,
,,3905,2356,ALLOWED_TO_DELEGATE,
,,3932,1009,ALLOWED_TO_DELEGATE,
,,3935,3056,ALLOWED_TO_DELEGATE,
,,3940,4023,ALLOWED_TO_DELEGATE,
,,3956,3719,ALLOWED_TO_DELEGATE,
,,3964,1317,ALLOWED_TO_DELEGATE,
,,3970,4066,ALLOWED_TO_DELEGATE,
,,3989,2089,ALLOWED_TO_DELEGATE,
,,3992,2119,ALLOWED_TO_DELEGATE,
,,3992,3863,ALLOWED_TO_DELEGATE,
,,3999,3295,ALLOWED_TO_DELEGATE,
,,3999,989,ALLOWED_TO_DELEGATE,
,,4007,4,ALLOWED_TO_DELEGATE,
,,4011,1408,ALLOWED_TO_DELEGATE,
,,4014,3665,ALLOWED_TO_DELEGATE,
,,4040,3662,ALLOWED_TO_DELEGATE,
,,4042,4864,ALLOWED_TO_DELEGATE,
,,4097,4661,ALLOWED_TO_DELEGATE,
,,4097,4969,ALLOWED_TO_DELEGATE,
,,4105,3816,ALLOWED_TO_DELEGATE,
,,4114,4040,ALLOWED_TO_DELEGATE,
,,4117,4379,ALLOWED_TO_DELEGATE,
,,4136,4356,ALLOWED_TO_DELEGATE,
,,4143,272,ALLOWED_TO_DELEGATE,
,,4150,4780,ALLOWED_TO_DELEGATE,
,,4150,807,ALLOWED_TO_DELEGATE,
,,4160,2141,ALLOWED_TO_DELEGATE,
,,4160,2988,ALLOWED_TO_DELEGATE,
,,4164,3975,ALLOWED_TO_DELEGATE,
,,4173,2872,ALLOWED_TO_DELEGATE,
,,4174,4020,ALLOWED_TO_DELEGATE,
,,4192,1119,ALLOWED_TO_DELEGATE,
,,4209,1313,ALLOWED_TO_DELEGATE,
,,4214,1914,ALLOWED_TO_DELEGATE,
,,4227,3426,ALLOWED_TO_DELEGATE,
,,4238,3684,ALLOWED_TO_DELEGATE,
,,4244,388,ALLOWED_TO_DELEGATE,
,,4245,4833,ALLOWED_TO_DELEGATE,
,,4247,764,ALLOWED_TO_DELEGATE,
,,4248,2295,ALLOWED_TO_DELEGATE,
,,4251,891,ALLOWED_TO_DELEGATE,
,,4253,4363,ALLOWED_TO_DELEGATE,
,,4274,84,ALLOWED_TO_DELEGATE,
,,4284,712,ALLOWED_TO_DELEGATE,
,,4297,262,ALLOWED_TO_DELEGATE,
,,4310,1409,ALLOWED_TO_DELEGATE,
,,4325,1588,ALLOWED_TO_DELEGATE,
,,4328,2676,ALLOWED_TO_DELEGATE,
,,4330,3659,ALLOWED_TO_DELEGATE,
,,4339,4337,ALLOWED_TO_DELEGATE,
,,4343,1388,ALLOWED_TO_DELEGATE,
,,4359,3081,ALLOWED_TO_DELEGATE,
,,4362,62,ALLOWED_TO_DELEGATE,
,,4374,787,ALLOWED_TO_DELEGATE,
,,4406,683,ALLOWED_TO_DELEGATE,
,,4412,2778,ALLOWED_TO_DELEGATE,
,,4429,2274,ALLOWED_TO_DELEGATE,
,,4431,2892,ALLOWED_TO_DELEGATE,
,,4435,738,ALLOWED_TO_DELEGATE,
,,4459,139,ALLOWED_TO_DELEGATE,
,,4459,3771,ALLOWED_TO_DELEGATE,
,,4470,3202,ALLOWED_TO_DELEGATE,
,,4484,157,ALLOWED_TO_DELEGATE,
,,4486,2963,ALLOWED_TO_DELEGATE,
,,4495,2946,ALLOWED_TO_DELEGATE,
,,4500,2210,ALLOWED_TO_DELEGATE,
,,4504,3879,ALLOWED_TO_DELEGATE,
,,4504,3203,ALLOWED_TO_DELEGATE,
,,4511,3680,ALLOWED_TO_DELEGATE,
,,4521,4360,ALLOWED_TO_DELEGATE,
,,4540,4898,ALLOWED_TO_DELEGATE,
,,4551,3615,ALLOWED_TO_DELEGATE,
,,4554,1086,ALLOWED_TO_DELEGATE,
,,4564,2962,ALLOWED_TO_DELEGATE,
,,4591,3293,ALLOWED_TO_DELEGATE,
,,4592,746,ALLOWED_TO_DELEGATE,
,,4613,2905,ALLOWED_TO_DELEGATE,
,,4615,3055,ALLOWED_TO_DELEGATE,
,,4622,606,ALLOWED_TO_DELEGATE,
,,4639,4827,ALLOWED_TO_DELEGATE,
,,4642,1636,ALLOWED_TO_DELEGATE,
,,4659,1144,ALLOWED_TO_DELEGATE,
,,4664,3798,ALLOWED_TO_DELEGATE,
,,4674,3369,ALLOWED_TO_DELEGATE,
,,4684,4167,ALLOWED_TO_DELEGATE,
,,4685,2055,ALLOWED_TO_DELEGATE,
,,4690,3745,ALLOWED_TO_DELEGATE,
,,4696,2643,ALLOWED_TO_DELEGATE,
,,4712,379,ALLOWED_TO_DELEGATE,
,,4714,4616,ALLOWED_TO_DELEGATE,
,,4734,1032,ALLOWED_TO_DELEGATE,
,,4756,4122,ALLOWED_TO_DELEGATE,
,,4771,3502,ALLOWED_TO_DELEGATE,
,,4777,1881,ALLOWED_TO_DELEGATE,
,,4790,4590,ALLOWED_TO_DELEGATE,
,,4791,2726,ALLOWED_TO_DELEGATE,
,,4792,2085,ALLOWED_TO_DELEGATE,
,,4818,3163,ALLOWED_TO_DELEGATE,
,,4842,1439,ALLOWED_TO_DELEGATE,
,,4852,2198,ALLOWED_TO_DELEGATE,
,,4854,4156,ALLOWED_TO_DELEGATE,
,,4858,4650,ALLOWED_TO_DELEGATE,
,,4858,3360,ALLOWED_TO_DELEGATE,
,,4875,3220,ALLOWED_TO_DELEGATE,
,,4892,1442,ALLOWED_TO_DELEGATE,
,,4895,36,ALLOWED_TO_DELEGATE,
,,4897,1193,ALLOWED_TO_DELEGATE,
,,4898,664,ALLOWED_TO_DELEGATE,
,,4916,336,ALLOWED_TO_DELEGATE,
,,4926,2177,ALLOWED_TO_DELEGATE,
,,4930,4821,ALLOWED_TO_DELEGATE,
,,4937,131,ALLOWED_TO_DELEGATE,
,,4975,4090,ALLOWED_TO_DELEGATE,
,,4992,4489,ALLOWED_TO_DELEGATE,
,,5000,4930,ALLOWED_TO_DELEGATE,
,,5009,1394,ALLOWED_TO_DELEGATE,
,,5011,519,ALLOWED_TO_DELEGATE,
,,5015,2710,ALLOWED_TO_DELEGATE,
,,5030,1472,ALLOWED_TO_DELEGATE,
,,5106,3792,ALLOWED_TO_DELEGATE,
,,5139,1903,ALLOWED_TO_DELEGATE,
,,5139,3959,ALLOWED_TO_DELEGATE,
,,5140,3396,ALLOWED_TO_DELEGATE,
,,5153,882,ALLOWED_TO_DELEGATE,
,,5153,1568,ALLOWED_TO_DELEGATE,
,,5153,4516,ALLOWED_TO_DELEGATE,
,,5165,411,ALLOWED_TO_DELEGATE,
,,5181,3110,ALLOWED_TO_DELEGATE,
,,5202,2633,ALLOWED_TO_DELEGATE,
,,5232,4037,ALLOWED_TO_DELEGATE,
,,5248,1582,ALLOWED_TO_DELEGATE,
,,5248,3210,ALLOWED_TO_DELEGATE,
,,5265,3136,ALLOWED_TO_DELEGATE,
,,5265,3939,ALLOWED_TO_DELEGATE,
,,5287,3866,ALLOWED_TO_DELEGATE,
,,5287,1939,ALLOWED_TO_DELEGATE,
,,5287,1456,ALLOWED_TO_DELEGATE,
,,5305,4518,ALLOWED_TO_DELEGATE,
,,5307,3829,ALLOWED_TO_DELEGATE,
,,5323,553,ALLOWED_TO_DELEGATE,
,,5339,4933,ALLOWED_TO_DELEGATE,
,,5339,2319,ALLOWED_TO_DELEGATE,
,,5339,3058,ALLOWED_TO_DELEGATE,
,,5378,2247,ALLOWED_TO_DELEGATE,
,,5385,3212,ALLOWED_TO_DELEGATE,
,,5398,4854,ALLOWED_TO_DELEGATE,
,,5398,87,ALLOWED_TO_DELEGATE,
,,5398,450,ALLOWED_TO_DELEGATE,
,,5402,484,ALLOWED_TO_DELEGATE,
,,5402,322,ALLOWED_TO_DELEGATE,
,,5404,4339,ALLOWED_TO_DELEGATE,
,,6243,9945,SIMILAR_BY_RDP,0.1388888888888889
,,6243,9707,SIMILAR_BY_RDP,0.13636363636363635
,,6243,7949,SIMILAR_BY_RDP,0.12903225806451613
,,6255,9309,SIMILAR_BY_RDP,0.2857142857142857
,,6255,7424,SIMILAR_BY_RDP,0.2777777777777778
,,6255,6438,SIMILAR_BY_RDP,0.25
,,6255,6080,SIMILAR_BY_RDP,0.17647058823529413
,,6255,6078,SIMILAR_BY_RDP,0.17647058823529413
,,6255,9995,SIMILAR_BY_RDP,0.16
,,6255,6361,SIMILAR_BY_RDP,0.15789473684210525
,,6255,9657,SIMILAR_BY_RDP,0.15384615384615385
,,6255,6053,SIMILAR_BY_RDP,0.15384615384615385
,,6255,6366,SIMILAR_BY_RDP,0.14285714285714285
,,6258,5999,SIMILAR_BY_RDP,0.3181818181818182
,,6258,7114,SIMILAR_BY_RDP,0.2222222222222222
,,6258,6107,SIMILAR_BY_RDP,0.14285714285714285
,,6258,7347,SIMILAR_BY_RDP,0.13333333333333333
,,6258,9340,SIMILAR_BY_RDP,0.1282051282051282
,,6258,7943,SIMILAR_BY_RDP,0.125
,,6258,6805,SIMILAR_BY_RDP,0.12
,,6258,8438,SIMILAR_BY_RDP,0.11538461538461539
,,6258,9033,SIMILAR_BY_RDP,0.11538461538461539
,,6258,7300,SIMILAR_BY_RDP,0.11538461538461539
,,6282,7636,SIMILAR_BY_RDP,0.24242424242424243
,,6282,9226,SIMILAR_BY_RDP,0.22857142857142856
,,6282,5964,SIMILAR_BY_RDP,0.18604651162790697
,,6282,6043,SIMILAR_BY_RDP,0.17777777777777778
,,6282,9815,SIMILAR_BY_RDP,0.16666666666666666
,,6282,8587,SIMILAR_BY_RDP,0.15384615384615385
,,6282,8906,SIMILAR_BY_RDP,0.14285714285714285
,,6282,7883,SIMILAR_BY_RDP,0.14285714285714285
,,6282,7863,SIMILAR_BY_RDP,0.1388888888888889
,,6282,6313,SIMILAR_BY_RDP,0.1388888888888889
,,6283,8847,SIMILAR_BY_RDP,0.20512820512820512
,,6283,9473,SIMILAR_BY_RDP,0.1875
,,6283,9432,SIMILAR_BY_RDP,0.16666666666666666
,,6283,8362,SIMILAR_BY_RDP,0.16666666666666666
,,6283,9654,SIMILAR_BY_RDP,0.16216216216216217
,,6283,9847,SIMILAR_BY_RDP,0.1509433962264151
,,6283,9994,SIMILAR_BY_RDP,0.14705882352941177
,,6283,8818,SIMILAR_BY_RDP,0.14705882352941177
,,6283,8177,SIMILAR_BY_RDP,0.14634146341463414
,,6283,5422,SIMILAR_BY_RDP,0.14634146341463414
,,6292,6339,SIMILAR_BY_RDP,0.2702702702702703
,,6292,5248,SIMILAR_BY_RDP,0.25
,,6292,9500,SIMILAR_BY_RDP,0.23529411764705882
,,6292,5408,SIMILAR_BY_RDP,0.2
,,6292,9113,SIMILAR_BY_RDP,0.17857142857142858
,,6292,5623,SIMILAR_BY_RDP,0.1724137931034483
,,6292,8906,SIMILAR_BY_RDP,0.16666666666666666
,,6292,9531,SIMILAR_BY_RDP,0.15789473684210525
,,6292,9366,SIMILAR_BY_RDP,0.15384615384615385
,,6292,7518,SIMILAR_BY_RDP,0.15384615384615385
,,6313,7863,SIMILAR_BY_RDP,0.2
,,6313,7464,SIMILAR_BY_RDP,0.2
,,6313,8786,SIMILAR_BY_RDP,0.15384615384615385
,,6313,8228,SIMILAR_BY_RDP,0.14814814814814814
,,6313,6282,SIMILAR_BY_RDP,0.1388888888888889
,,6313,6043,SIMILAR_BY_RDP,0.125
,,6313,9870,SIMILAR_BY_RDP,0.11764705882352941
,,6313,8273,SIMILAR_BY_RDP,0.11764705882352941
,,6313,5153,SIMILAR_BY_RDP,0.10526315789473684
,,6313,9546,SIMILAR_BY_RDP,0.1
,,6334,9859,SIMILAR_BY_RDP,0.2
,,6334,9846,SIMILAR_BY_RDP,0.13636363636363635
,,6334,5265,SIMILAR_BY_RDP,0.13333333333333333
,,6334,9436,SIMILAR_BY_RDP,0.13043478260869565
,,6334,7855,SIMILAR_BY_RDP,0.13043478260869565
,,6334,8273,SIMILAR_BY_RDP,0.1111111111111111
,,6334,7223,SIMILAR_BY_RDP,0.10714285714285714
,,6334,8272,SIMILAR_BY_RDP,0.10526315789473684
,,6334,5153,SIMILAR_BY_RDP,0.1
,,6334,9995,SIMILAR_BY_RDP,0.0967741935483871
,,6339,7518,SIMILAR_BY_RDP,0.4838709677419355
,,6339,5106,SIMILAR_BY_RDP,0.4166666666666667
,,6339,5347,SIMILAR_BY_RDP,0.3611111111111111
,,6339,5232,SIMILAR_BY_RDP,0.30303030303030304
,,6339,9388,SIMILAR_BY_RDP,0.2777777777777778
,,6339,5964,SIMILAR_BY_RDP,0.2777777777777778
,,6339,6292,SIMILAR_BY_RDP,0.2702702702702703
,,6339,6766,SIMILAR_BY_RDP,0.25
,,6339,5688,SIMILAR_BY_RDP,0.24390243902439024
,,6339,9609,SIMILAR_BY_RDP,0.2222222222222222
,,6346,9184,SIMILAR_BY_RDP,0.2
,,6346,9432,SIMILAR_BY_RDP,0.1891891891891892
,,6346,7347,SIMILAR_BY_RDP,0.1891891891891892
,,6346,9859,SIMILAR_BY_RDP,0.15789473684210525
,,6346,8362,SIMILAR_BY_RDP,0.15789473684210525
,,6346,6942,SIMILAR_BY_RDP,0.15555555555555556
,,6346,9654,SIMILAR_BY_RDP,0.15384615384615385
,,6346,8177,SIMILAR_BY_RDP,0.13953488372093023
,,6346,6053,SIMILAR_BY_RDP,0.13953488372093023
,,6346,5422,SIMILAR_BY_RDP,0.13953488372093023
,,6348,9664,SIMILAR_BY_RDP,0.2
,,6348,8137,SIMILAR_BY_RDP,0.1724137931034483
,,6348,7644,SIMILAR_BY_RDP,0.14285714285714285
,,6348,6710,SIMILAR_BY_RDP,0.14285714285714285
,,6348,6714,SIMILAR_BY_RDP,0.13333333333333333
,,6348,9234,SIMILAR_BY_RDP,0.125
,,6348,7484,SIMILAR_BY_RDP,0.125
,,6348,9156,SIMILAR_BY_RDP,0.12121212121212122
,,6348,9546,SIMILAR_BY_RDP,0.11764705882352941
,,6348,6792,SIMILAR_BY_RDP,0.11428571428571428
,,6361,10009,SIMILAR_BY_RDP,0.2222222222222222
,,6361,6255,SIMILAR_BY_RDP,0.15789473684210525
,,6361,9309,SIMILAR_BY_RDP,0.13793103448275862
,,6361,6438,SIMILAR_BY_RDP,0.13043478260869565
,,6361,6080,SIMILAR_BY_RDP,0.13043478260869565
,,6361,6078,SIMILAR_BY_RDP,0.13043478260869565
,,6361,9933,SIMILAR_BY_RDP,0.125
,,6361,9657,SIMILAR_BY_RDP,0.125
,,6361,8847,SIMILAR_BY_RDP,0.125
,,6361,9994,SIMILAR_BY_RDP,0.12
,,6363,5408,SIMILAR_BY_RDP,0.17857142857142858
,,6363,6983,SIMILAR_BY_RDP,0.16666666666666666
,,6363,6053,SIMILAR_BY_RDP,0.16129032258064516
,,6363,8882,SIMILAR_BY_RDP,0.15789473684210525
,,6363,6339,SIMILAR_BY_RDP,0.15151515151515152
,,6363,8163,SIMILAR_BY_RDP,0.15
,,6363,5347,SIMILAR_BY_RDP,0.14705882352941177
,,6363,8740,SIMILAR_BY_RDP,0.14285714285714285
,,6363,9866,SIMILAR_BY_RDP,0.13636363636363635
,,6363,6711,SIMILAR_BY_RDP,0.13636363636363635
,,6364,8362,SIMILAR_BY_RDP,0.2608695652173913
,,6364,6243,SIMILAR_BY_RDP,0.2608695652173913
,,6364,7949,SIMILAR_BY_RDP,0.25
,,6364,9480,SIMILAR_BY_RDP,0.21052631578947367
,,6364,8417,SIMILAR_BY_RDP,0.21052631578947367
,,6364,9241,SIMILAR_BY_RDP,0.17647058823529413
,,6364,6192,SIMILAR_BY_RDP,0.17391304347826086
,,6364,9945,SIMILAR_BY_RDP,0.125
,,6364,9876,SIMILAR_BY_RDP,0.11428571428571428
,,6364,9242,SIMILAR_BY_RDP,0.10526315789473684
,,6366,6531,SIMILAR_BY_RDP,0.15789473684210525
,,6366,8934,SIMILAR_BY_RDP,0.14285714285714285
,,6366,7728,SIMILAR_BY_RDP,0.14285714285714285
,,6366,6255,SIMILAR_BY_RDP,0.14285714285714285
,,6366,5139,SIMILAR_BY_RDP,0.13333333333333333
,,6366,6387,SIMILAR_BY_RDP,0.125
,,6366,7883,SIMILAR_BY_RDP,0.11764705882352941
,,6366,9033,SIMILAR_BY_RDP,0.1111111111111111
,,6366,7636,SIMILAR_BY_RDP,0.1111111111111111
,,6366,7879,SIMILAR_BY_RDP,0.10526315789473684
,,6387,8889,SIMILAR_BY_RDP,0.1875
,,6387,5748,SIMILAR_BY_RDP,0.13043478260869565
,,6387,7728,SIMILAR_BY_RDP,0.125
,,6387,6366,SIMILAR_BY_RDP,0.125
,,6387,8934,SIMILAR_BY_RDP,0.125
,,6387,6255,SIMILAR_BY_RDP,0.125
,,6387,6502,SIMILAR_BY_RDP,0.11764705882352941
,,6387,5139,SIMILAR_BY_RDP,0.11764705882352941
,,6387,9309,SIMILAR_BY_RDP,0.11538461538461539
,,6387,8438,SIMILAR_BY_RDP,0.1
,,6402,9024,SIMILAR_BY_RDP,0.2857142857142857
,,6402,7855,SIMILAR_BY_RDP,0.13043478260869565
,,6402,6469,SIMILAR_BY_RDP,0.13043478260869565
,,6402,9226,SIMILAR_BY_RDP,0.125
,,6402,7627,SIMILAR_BY_RDP,0.10344827586206896
,,6402,10018,SIMILAR_BY_RDP,0.1
,,6402,6655,SIMILAR_BY_RDP,0.1
,,6402,9960,SIMILAR_BY_RDP,0.09375
,,6402,7518,SIMILAR_BY_RDP,0.09375
,,6402,8417,SIMILAR_BY_RDP,0.09090909090909091
,,6405,7945,SIMILAR_BY_RDP,0.16129032258064516
,,6405,9846,SIMILAR_BY_RDP,0.16
,,6405,6656,SIMILAR_BY_RDP,0.14285714285714285
,,6405,5624,SIMILAR_BY_RDP,0.13793103448275862
,,6405,5686,SIMILAR_BY_RDP,0.12903225806451613
,,6405,8142,SIMILAR_BY_RDP,0.125
,,6405,5817,SIMILAR_BY_RDP,0.125
,,6405,7477,SIMILAR_BY_RDP,0.1111111111111111
,,6405,9945,SIMILAR_BY_RDP,0.10810810810810811
,,6405,8041,SIMILAR_BY_RDP,0.10714285714285714
,,6417,9780,SIMILAR_BY_RDP,0.3076923076923077
,,6417,8829,SIMILAR_BY_RDP,0.21739130434782608
,,6417,9111,SIMILAR_BY_RDP,0.2
,,6417,6195,SIMILAR_BY_RDP,0.2
,,6417,5398,SIMILAR_BY_RDP,0.2
,,6417,5165,SIMILAR_BY_RDP,0.19230769230769232
,,6417,9877,SIMILAR_BY_RDP,0.17857142857142858
,,6417,8416,SIMILAR_BY_RDP,0.17857142857142858
,,6417,9933,SIMILAR_BY_RDP,0.16
,,6417,5786,SIMILAR_BY_RDP,0.15625
,,6437,8402,SIMILAR_BY_RDP,0.32142857142857145
,,6437,9745,SIMILAR_BY_RDP,0.2727272727272727
,,6437,9241,SIMILAR_BY_RDP,0.21951219512195122
,,6437,7774,SIMILAR_BY_RDP,0.21875
,,6437,5675,SIMILAR_BY_RDP,0.19444444444444445
,,6437,9033,SIMILAR_BY_RDP,0.1724137931034483
,,6437,9078,SIMILAR_BY_RDP,0.17073170731707318
,,6437,9876,SIMILAR_BY_RDP,0.16666666666666666
,,6437,5379,SIMILAR_BY_RDP,0.16666666666666666
,,6437,6805,SIMILAR_BY_RDP,0.13793103448275862
,,6438,6255,SIMILAR_BY_RDP,0.25
,,6438,9309,SIMILAR_BY_RDP,0.19230769230769232
,,6438,7424,SIMILAR_BY_RDP,0.17391304347826086
,,6438,6080,SIMILAR_BY_RDP,0.14285714285714285
,,6438,6078,SIMILAR_BY_RDP,0.14285714285714285
,,6438,9995,SIMILAR_BY_RDP,0.13793103448275862
,,6438,9657,SIMILAR_BY_RDP,0.13333333333333333
,,6438,6053,SIMILAR_BY_RDP,0.13333333333333333
,,6438,6361,SIMILAR_BY_RDP,0.13043478260869565
,,6438,6945,SIMILAR_BY_RDP,0.12121212121212122
,,6456,9366,SIMILAR_BY_RDP,0.2
,,6456,8726,SIMILAR_BY_RDP,0.19047619047619047
,,6456,5882,SIMILAR_BY_RDP,0.16
,,6456,5248,SIMILAR_BY_RDP,0.16
,,6456,9115,SIMILAR_BY_RDP,0.15384615384615385
,,6456,8112,SIMILAR_BY_RDP,0.15384615384615385
,,6456,6292,SIMILAR_BY_RDP,0.14285714285714285
,,6456,7994,SIMILAR_BY_RDP,0.13793103448275862
,,6456,7882,SIMILAR_BY_RDP,0.13793103448275862
,,6456,7943,SIMILAR_BY_RDP,0.125
,,6469,9859,SIMILAR_BY_RDP,0.25
,,6469,7941,SIMILAR_BY_RDP,0.20833333333333334
,,6469,9471,SIMILAR_BY_RDP,0.16
,,6469,8889,SIMILAR_BY_RDP,0.15789473684210525
,,6469,9844,SIMILAR_BY_RDP,0.15
,,6469,9309,SIMILAR_BY_RDP,0.14285714285714285
,,6469,8829,SIMILAR_BY_RDP,0.13636363636363635
,,6469,7177,SIMILAR_BY_RDP,0.13333333333333333
,,6469,6402,SIMILAR_BY_RDP,0.13043478260869565
,,6469,9514,SIMILAR_BY_RDP,0.125
,,6501,8142,SIMILAR_BY_RDP,0.2571428571428571
,,6501,7617,SIMILAR_BY_RDP,0.2571428571428571
,,6501,5388,SIMILAR_BY_RDP,0.21052631578947367
,,6501,8168,SIMILAR_BY_RDP,0.16666666666666666
,,6501,7184,SIMILAR_BY_RDP,0.16666666666666666
,,6501,6945,SIMILAR_BY_RDP,0.16279069767441862
,,6501,8438,SIMILAR_BY_RDP,0.15625
,,6501,5485,SIMILAR_BY_RDP,0.15151515151515152
,,6501,5339,SIMILAR_BY_RDP,0.1388888888888889
,,6501,8700,SIMILAR_BY_RDP,0.125
,,6502,8167,SIMILAR_BY_RDP,0.16666666666666666
,,6502,8138,SIMILAR_BY_RDP,0.13043478260869565
,,6502,6387,SIMILAR_BY_RDP,0.11764705882352941
,,6502,8035,SIMILAR_BY_RDP,0.1
,,6502,6469,SIMILAR_BY_RDP,0.1
,,6502,5398,SIMILAR_BY_RDP,0.09523809523809523
,,6502,8960,SIMILAR_BY_RDP,0.09090909090909091
,,15042,183,CONTAINS,
,,15042,3260,CONTAINS,
,,15042,1063,CONTAINS,
,,15042,1207,CONTAINS,
,,15042,4398,CONTAINS,
,,15042,1519,CONTAINS,
,,15042,1382,CONTAINS,
,,15042,3713,CONTAINS,
,,15042,927,CONTAINS,
,,15042,994,CONTAINS,
,,15042,4736,CONTAINS,
,,15042,4669,CONTAINS,
,,15042,3978,CONTAINS,
,,15042,2879,CONTAINS,
,,15042,3642,CONTAINS,
,,15042,2845,CONTAINS,
,,15042,3279,CONTAINS,
,,15042,1999,CONTAINS,
,,15042,1107,CONTAINS,
,,15042,2927,CONTAINS,
,,15042,1117,CONTAINS,
,,15042,3836,CONTAINS,
,,15042,754,CONTAINS,
,,15042,4177,CONTAINS,
,,15042,2851,CONTAINS,
,,15042,1937,CONTAINS,
,,15042,4892,CONTAINS,
,,15042,3,CONTAINS,
,,15042,4306,CONTAINS,
,,15042,3111,CONTAINS,
,,15042,2741,CONTAINS,
,,15042,3038,CONTAINS,
,,15042,1166,CONTAINS,
,,15042,4544,CONTAINS,
,,15042,3829,CONTAINS,
,,15042,590,CONTAINS,
,,15042,3557,CONTAINS,
,,15042,1870,CONTAINS,
,,15042,2245,CONTAINS,
,,15042,5011,CONTAINS,
,,15042,2375,CONTAINS,
,,15042,4345,CONTAINS,
,,15042,4632,CONTAINS,
